https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1628467200000,2021-08-09 00:00:00,BAT/USDT,0.67493538,0.71341765,0.6523787,0.70287474,2253.3492602799394841,3293.52468481,0,0,0,0.68417561
1628380800000,2021-08-08 00:00:00,BAT/USDT,0.72330025,0.73570122,0.66575897,0.67170212,6853.0921729126004576,9980.21063264,0,0,0,0.68666809
1628294400000,2021-08-07 00:00:00,BAT/USDT,0.69316052,0.73699098,0.69316052,0.72409821,6601.0749948783642684,9194.84494302,0,0,0,0.71791042
1628208000000,2021-08-06 00:00:00,BAT/USDT,0.67255285,0.70521276,0.66723225,0.68814082,4050.4797600929151801,5858.52114927,0,0,0,0.69138263
1628121600000,2021-08-05 00:00:00,BAT/USDT,0.67143776,0.688,0.6493617,0.67954466,24445.40889445155491,36319.7448815,0,0,0,0.67306114
1628035200000,2021-08-04 00:00:00,BAT/USDT,0.63412277,0.67916727,0.63412277,0.66687032,494.545741406692752,747.3197712,0,0,0,0.66175921
1627948800000,2021-08-03 00:00:00,BAT/USDT,0.65023224,0.66053191,0.62183573,0.63819148,1882.826515533314346,2933.76766164,0,0,0,0.64177765
1627862400000,2021-08-02 00:00:00,BAT/USDT,0.66330498,0.67135864,0.63819148,0.65645566,3970.8819962250935112,6047.17619276,0,0,0,0.65665062
1627776000000,2021-08-01 00:00:00,BAT/USDT,0.66004769,0.71685816,0.6493617,0.66053191,17162.3090129358549631,24958.44565307,0,0,0,0.68763533
1627689600000,2021-07-31 00:00:00,BAT/USDT,0.60744197,0.65801444,0.60625982,0.65261469,3986.0217897120648638,6280.76110766,0,0,0,0.63463993
1627603200000,2021-07-30 00:00:00,BAT/USDT,0.60063666,0.6198892,0.57579212,0.61052428,7502.0226121070940584,12593.86254028,0,0,0,0.59568878
1627516800000,2021-07-29 00:00:00,BAT/USDT,0.57355834,0.59864732,0.56,0.59690808,1731.501898922994225,2955.5652275,0,0,0,0.58584459
1627430400000,2021-07-28 00:00:00,BAT/USDT,0.56514026,0.58510063,0.55252259,0.57854863,1065.3345421068150528,1856.42440746,0,0,0,0.57386368
1627344000000,2021-07-27 00:00:00,BAT/USDT,0.55335114,0.57347892,0.53647388,0.5693129,4310.6201410714075322,7866.41942242,0,0,0,0.54797741
1627257600000,2021-07-26 00:00:00,BAT/USDT,0.54483921,0.60075261,0.54460564,0.54818489,14918.3174624515644471,25450.23717443,0,0,0,0.58617597
1627171200000,2021-07-25 00:00:00,BAT/USDT,0.53631794,0.5451111,0.52405203,0.54172009,821.219233889029976,1545.2014732,0,0,0,0.53146418
1627084800000,2021-07-24 00:00:00,BAT/USDT,0.52368133,0.55447074,0.52368133,0.53301995,4069.9423119373609984,7479.28541552,0,0,0,0.54416192
1626998400000,2021-07-23 00:00:00,BAT/USDT,0.51285959,0.52964071,0.50231834,0.52499381,1375.989547869719314,2632.25215918,0,0,0,0.5227423
1626912000000,2021-07-22 00:00:00,BAT/USDT,0.50427434,0.52158591,0.49709614,0.50584653,446.1127750308184566,877.92544391,0,0,0,0.50814426
1626825600000,2021-07-21 00:00:00,BAT/USDT,0.46258104,0.50649897,0.45912806,0.49278202,2227.8593382812212599,4585.00584611,0,0,0,0.48590109
1626739200000,2021-07-20 00:00:00,BAT/USDT,0.48936394,0.48936394,0.45836805,0.46728988,909.4805437455549,1956.3896337,0,0,0,0.464877
1626652800000,2021-07-19 00:00:00,BAT/USDT,0.515,0.515,0.49,0.50164727,1046.8770637664086182,2072.76313094,0,0,0,0.50506353
1626566400000,2021-07-18 00:00:00,BAT/USDT,0.53256691,0.55440132,0.51551658,0.51551658,858.5409697980432372,1639.37591469,0,0,0,0.52369988
1626480000000,2021-07-17 00:00:00,BAT/USDT,0.55636961,0.60418315,0.530172,0.53371645,4873.5320636259138774,8432.60208806,0,0,0,0.57793929
1626393600000,2021-07-16 00:00:00,BAT/USDT,0.50840732,0.58028768,0.50258564,0.55636961,2184.5702717253595905,3958.65472935,0,0,0,0.55184663
1626307200000,2021-07-15 00:00:00,BAT/USDT,0.52756456,0.53746714,0.50055605,0.50248044,368.2304192763925708,723.54785366,0,0,0,0.50892338
1626220800000,2021-07-14 00:00:00,BAT/USDT,0.52694813,0.5358313,0.5,0.5358313,1946.3352503367341638,3836.21242534,0,0,0,0.50735857
1626134400000,2021-07-13 00:00:00,BAT/USDT,0.54404242,0.54785656,0.53,0.53,237.463523160943026,444.98081634,0,0,0,0.5336489
1626048000000,2021-07-12 00:00:00,BAT/USDT,0.57107672,0.57117021,0.54404242,0.54924022,22.981705294987005,41.17971025,0,0,0,0.55808322
1625961600000,2021-07-11 00:00:00,BAT/USDT,0.55394714,0.57060376,0.55340213,0.57060376,709.93189339406795,1278.8711575,0,0,0,0.55512386
1625875200000,2021-07-10 00:00:00,BAT/USDT,0.57348601,0.57799038,0.54791537,0.55775562,374.5602365957481225,657.25143225,0,0,0,0.56988881
1625788800000,2021-07-09 00:00:00,BAT/USDT,0.56,0.57117122,0.54996824,0.5694387,69.2611371943427618,123.98968406,0,0,0,0.55860403
1625702400000,2021-07-08 00:00:00,BAT/USDT,0.61676185,0.61676185,0.51465503,0.56672154,2043.7731755709545139,3652.39667073,0,0,0,0.55957043
1625616000000,2021-07-07 00:00:00,BAT/USDT,0.59382808,0.64601956,0.58937855,0.61464249,2981.5548222258745386,4693.04518638,0,0,0,0.63531347
1625529600000,2021-07-06 00:00:00,BAT/USDT,0.57908143,0.59568023,0.57220292,0.5935334,677.2241748146375225,1151.00235319,0,0,0,0.58837775
1625443200000,2021-07-05 00:00:00,BAT/USDT,0.60269226,0.60269226,0.54174417,0.56896865,543.65519195440843,938.2322261,0,0,0,0.5794463
1625356800000,2021-07-04 00:00:00,BAT/USDT,0.57550375,0.62194381,0.56922609,0.60365811,1819.5356924913248305,3096.45920665,0,0,0,0.58761817
1625270400000,2021-07-03 00:00:00,BAT/USDT,0.58171893,0.59727613,0.56922609,0.58325758,1188.2193577243822854,2038.10070929,0,0,0,0.58300326
1625184000000,2021-07-02 00:00:00,BAT/USDT,0.5817617,0.58586268,0.54823176,0.57593428,1124.6442219859545486,1959.58613061,0,0,0,0.57391926
1625097600000,2021-07-01 00:00:00,BAT/USDT,0.61585106,0.61585106,0.56119154,0.58234042,1039.2002461445009708,1802.81776628,0,0,0,0.57643111
1625011200000,2021-06-30 00:00:00,BAT/USDT,0.59351063,0.61514224,0.5657034,0.61514224,1304.376087511794102,2226.86222721,0,0,0,0.5857462
1624924800000,2021-06-29 00:00:00,BAT/USDT,0.5608659,0.61585106,0.55869634,0.58234042,1765.209699316464654,2957.6714161,0,0,0,0.59682414
1624838400000,2021-06-28 00:00:00,BAT/USDT,0.52832424,0.5669771,0.52832424,0.55215109,623.38478818389573,1135.66228395,0,0,0,0.5489174
1624752000000,2021-06-27 00:00:00,BAT/USDT,0.50709594,0.53889605,0.50165655,0.53889605,1196.169349289211927,2294.96142006,0,0,0,0.52121545
1624665600000,2021-06-26 00:00:00,BAT/USDT,0.5160484,0.52856083,0.48929433,0.51,1745.9471826547512634,3453.46189301,0,0,0,0.50556434
1624579200000,2021-06-25 00:00:00,BAT/USDT,0.57501983,0.59035945,0.51333834,0.51877278,887.7451198325782926,1619.19982623,0,0,0,0.54826162
1624492800000,2021-06-24 00:00:00,BAT/USDT,0.55330425,0.57805553,0.52780965,0.57198801,1314.860154611470972,2344.8384734,0,0,0,0.56074658
1624406400000,2021-06-23 00:00:00,BAT/USDT,0.47229237,0.56630823,0.47229237,0.54152975,1247.5470630912999336,2375.46377508,0,0,0,0.52518042
1624320000000,2021-06-22 00:00:00,BAT/USDT,0.50756695,0.53151767,0.42725518,0.48236001,6061.3665797040362064,12359.46360624,0,0,0,0.49042311
1624233600000,2021-06-21 00:00:00,BAT/USDT,0.59941159,0.59941159,0.50032791,0.51396349,4788.8033045267889966,9027.77230357,0,0,0,0.53045238
1624147200000,2021-06-20 00:00:00,BAT/USDT,0.59351063,0.60623388,0.56,0.59953463,1019.447713352837728,1751.40011968,0,0,0,0.58207585
1624060800000,2021-06-19 00:00:00,BAT/USDT,0.60962458,0.62702127,0.59351063,0.59608983,1505.109340648095213,2452.26110667,0,0,0,0.6137639
1623974400000,2021-06-18 00:00:00,BAT/USDT,0.64642975,0.65702641,0.59,0.61091547,2189.3083521436942389,3538.00400571,0,0,0,0.61879759
1623888000000,2021-06-17 00:00:00,BAT/USDT,0.67139137,0.69994414,0.64787439,0.65753934,2702.655984729488708,4110.16458374,0,0,0,0.6575542
1623801600000,2021-06-16 00:00:00,BAT/USDT,0.68617738,0.68617738,0.65,0.65,673.3521275859309987,998.83664133,0,0,0,0.67413639
1623715200000,2021-06-15 00:00:00,BAT/USDT,0.67165647,0.724,0.67165647,0.69276821,18953.617936988185138,27007.1143066,0,0,0,0.70180093
1623628800000,2021-06-14 00:00:00,BAT/USDT,0.64094029,0.69404254,0.63556855,0.66865999,10801.167882201484128,16504.30612245,0,0,0,0.65444544
1623542400000,2021-06-13 00:00:00,BAT/USDT,0.61240392,0.66445392,0.59785032,0.64029999,5673.1026375501906563,9152.53885681,0,0,0,0.61983923
1623456000000,2021-06-12 00:00:00,BAT/USDT,0.63819149,0.63952989,0.59291712,0.61585106,4865.9902829314346902,7958.65645202,0,0,0,0.61140851
1623369600000,2021-06-11 00:00:00,BAT/USDT,0.66976596,0.71682645,0.63819829,0.64936214,5279.504112762652278,7827.73410628,0,0,0,0.67446135
1623283200000,2021-06-10 00:00:00,BAT/USDT,0.69534364,0.70521276,0.64410144,0.66466591,5995.4079846868230687,8860.35362167,0,0,0,0.67665561
1623196800000,2021-06-09 00:00:00,BAT/USDT,0.66548339,0.70221356,0.63634442,0.70221356,3635.675458709549931,5413.8003369,0,0,0,0.67155699
1623110400000,2021-06-08 00:00:00,BAT/USDT,0.70013015,0.70521276,0.60758462,0.6700092,18505.360720082564874,28483.17895215,0,0,0,0.64969436
1623024000000,2021-06-07 00:00:00,BAT/USDT,0.76112491,0.79638093,0.68995083,0.69460472,11015.1877269266173,14749.817665,0,0,0,0.74680162
1622937600000,2021-06-06 00:00:00,BAT/USDT,0.74648039,0.77223404,0.74454495,0.76168298,5089.5090311730453049,6777.52504397,0,0,0,0.75093917
1622851200000,2021-06-05 00:00:00,BAT/USDT,0.77223404,0.81691489,0.7236389,0.74989361,5900.6234702935090165,7549.17395533,0,0,0,0.78162505
1622764800000,2021-06-04 00:00:00,BAT/USDT,0.82469812,0.82469812,0.71864867,0.76106382,11149.145345939034936,14577.5021199,0,0,0,0.76481864
1622678400000,2021-06-03 00:00:00,BAT/USDT,0.80570735,0.84426086,0.7928721,0.83261904,16582.1615488220315769,20096.03604621,0,0,0,0.82514589
1622592000000,2021-06-02 00:00:00,BAT/USDT,0.7387234,0.84807916,0.73325886,0.80228799,3140.593996162949376,3934.84033792,0,0,0,0.7981503
1622505600000,2021-06-01 00:00:00,BAT/USDT,0.76772216,0.77279368,0.72686347,0.74989361,3413.9485120931508458,4474.68709334,0,0,0,0.76294687
